iso2c,countryname,year,edate,edate_lag,elec_id,elec_id_lag,parlgov_election_id,parlgov_election_id_lag,incoming_cabinet,incoming_cabinet_name,incoming_caretaker,incoming_minority_cabinet,incoming_president,outgoing_cabinet_lag,outgoing_cabinet_name_lag,outgoing_caretaker_lag,outgoing_minority_cabinet_lag,outgoing_president,cmp_pres,survey_pres,party,party_harmonized,map_vote,map_lr,party_name,partyabbrev,parfam,parfam_harmonized,vote_share,vote_share_lag,parlgov_id_1,parlgov_id_2,parlgov_id_3,parlgov_id_4,parlgov_parfam_1,parlgov_parfam_2,parlgov_parfam_3,parlgov_parfam_4,parlgov_vote_share_1,parlgov_vote_share_lag_1,parlgov_vote_share_2,parlgov_vote_share_lag_2,parlgov_vote_share_3,parlgov_vote_share_lag_3,parlgov_vote_share_4,parlgov_vote_share_lag_4,parlgov_vote_share,parlgov_vote_share_lag,gender_partyleader,gender_partyleader_lag,incoming_cabinet_party,incoming_prime_minister,incoming_support,outgoing_cabinet_party_lag,outgoing_prime_minister_lag,outgoing_support_lag,aux_cabinet_party,aux_cabinet_party_lag,aux_prime_minister,aux_prime_minister_lag,aux_minority,aux_cyid
CH,Switzerland,2019,2019-10-20,2015-10-18,CH-2019-10,CH-2015-10,1083,995,1612,Bundesrat 2019,0,0,NA,1212,Bundesrat 2015,0,0,NA,0,0,43120,43120,60,F,Green Liberal Party,NA,eco ecologist,eco,0.078,0.046,308,NA,NA,NA,eco,NA,NA,NA,0.078,0.0463,NA,NA,NA,NA,NA,NA,0.078,0.0463,2,2,0,0,0,0,0,0,Junior Partner,Junior Partner,0,0,2,CH.2019
CH,Switzerland,2019,2019-10-20,2015-10-18,CH-2019-10,CH-2015-10,1083,995,1612,Bundesrat 2019,0,0,NA,1212,Bundesrat 2015,0,0,NA,0,0,43220,43220,130,NA,Swiss Labour Party,NA,lef socialist or other left,lef,0.01,0.00401,1167,NA,NA,NA,lef,NA,NA,NA,0.0105,0.0086,NA,NA,NA,NA,NA,NA,0.0105,0.0086,2,NA,0,0,0,0,0,0,Junior Partner,NA,0,0,2,CH.2019
CH,Switzerland,2019,2019-10-20,2015-10-18,CH-2019-10,CH-2015-10,1083,995,1612,Bundesrat 2019,0,0,NA,1212,Bundesrat 2015,0,0,NA,0,0,43320,43320,30,C,Social Democratic Party of Switzerland,NA,soc social democratic,soc,0.168,0.1884,35,NA,NA,NA,soc,NA,NA,NA,0.1684,0.1884,NA,NA,NA,NA,NA,NA,0.1684,0.1884,2,2,1,0,0,1,0,0,Junior Partner,NA,0,0,2,CH.2019
CH,Switzerland,2019,2019-10-20,2015-10-18,CH-2019-10,CH-2015-10,1083,995,1612,Bundesrat 2019,0,0,NA,1212,Bundesrat 2015,0,0,NA,0,0,43420,43420,10,A,Radical Democratic Party,NA,lib liberal,lib,0.151,0.164,26,NA,NA,NA,lib,NA,NA,NA,0.1511,0.164,NA,NA,NA,NA,NA,NA,0.1511,0.164,1,2,1,0,0,1,0,0,Junior Partner,Junior Partner,0,0,2,CH.2019
CH,Switzerland,2019,2019-10-20,2015-10-18,CH-2019-10,CH-2015-10,1083,995,1612,Bundesrat 2019,0,0,NA,1212,Bundesrat 2015,0,0,NA,0,0,43520,43520,20,B,Conservative People's Party,NA,chr christian democrat,mrp,0.114,0.1165,531,NA,NA,NA,mrp,NA,NA,NA,0.1138,0.1165,NA,NA,NA,NA,NA,NA,0.1138,0.1165,2,2,1,0,0,1,0,0,Junior Partner,NA,0,0,2,CH.2019
CH,Switzerland,2019,2019-10-20,2015-10-18,CH-2019-10,CH-2015-10,1083,995,1612,Bundesrat 2019,0,0,NA,1212,Bundesrat 2015,0,0,NA,0,0,43530,43530,110,NA,Protestant People's Party of Switzerland,NA,chr christian democrat,mrp,0.021,0.019,602,NA,NA,NA,mrp,NA,NA,NA,0.0208,0.021,NA,NA,NA,NA,NA,NA,0.0208,0.021,1,1,0,0,0,0,0,0,Junior Partner,Junior Partner,0,0,2,CH.2019
CH,Switzerland,2019,2019-10-20,2015-10-18,CH-2019-10,CH-2015-10,1083,995,1612,Bundesrat 2019,0,0,NA,1212,Bundesrat 2015,0,0,NA,0,0,43711,43711,120,NA,Federal Democratic Union,NA,nat nationalist,nat,0.01,0.0119,1318,NA,NA,NA,mrp,NA,NA,NA,0.01,0.0119,NA,NA,NA,NA,NA,NA,0.01,0.0119,2,NA,0,0,0,NA,NA,NA,Junior Partner,NA,0,NA,2,CH.2019
CH,Switzerland,2019,2019-10-20,2015-10-18,CH-2019-10,CH-2015-10,1083,995,1612,Bundesrat 2019,0,0,NA,1212,Bundesrat 2015,0,0,NA,0,0,43810,43810,40,D,"Farmers', Traders' and Citizens' Party",NA,nat nationalist,nat,0.256,0.294,750,NA,NA,NA,agr,NA,NA,NA,0.2559,0.2939,NA,NA,NA,NA,NA,NA,0.2559,0.2939,2,2,1,0,0,1,0,0,Junior Partner,NA,0,0,2,CH.2019
CH,Switzerland,2019,2019-10-20,2015-10-18,CH-2019-10,CH-2015-10,1083,995,1612,Bundesrat 2019,0,0,NA,1212,Bundesrat 2015,0,0,NA,0,0,43811,43811,70,G,Conservative Democratic Party of Switzerland,NA,con conservative,mrp,0.041,0.041,1213,NA,NA,NA,mrp,NA,NA,NA,0.0244,0.041,NA,NA,NA,NA,NA,NA,0.0244,0.041,2,2,0,0,0,0,0,0,Junior Partner,Junior Partner,0,0,2,CH.2019
CH,Switzerland,2019,2019-10-20,2015-10-18,CH-2019-10,CH-2015-10,1083,995,1612,Bundesrat 2019,0,0,NA,1212,Bundesrat 2015,0,0,NA,0,0,43901,43901,80,H,Ticino League,NA,eth ethnic-regional,eth,0.01,0.01,1500,NA,NA,NA,nat,NA,NA,NA,0.0075,0.01,NA,NA,NA,NA,NA,NA,0.0075,0.01,2,NA,0,0,0,0,0,0,Junior Partner,NA,0,NA,2,CH.2019
CH,Switzerland,2019,2019-10-20,2015-10-18,CH-2019-10,CH-2015-10,1083,995,1612,Bundesrat 2019,0,0,NA,1212,Bundesrat 2015,0,0,NA,0,0,43902,43902,90,I,Geneva Citizens' Movement,NA,eth ethnic-regional,eth,0.003,0.0032,2599,NA,NA,NA,nat,NA,NA,NA,0.0022,0.0032,NA,NA,NA,NA,NA,NA,0.0022,0.0032,1,NA,NA,NA,NA,NA,NA,NA,Junior Partner,NA,0,NA,2,CH.2019
CZ,Czech Republic,2002,2002-06-14,1998-06-19,CZ-2002-06,CZ-1998-06,487,27,504,Spidla,0,0,NA,443,Zeman,0,1,NA,0,0,82220,82220,23,C,Communist Party of Bohemia and Moravia,KSCM,lef socialist or other left,lef,0.1851,0.1103,1173,NA,NA,NA,lef,lef,NA,NA,NA,NA,0.1851,0.1103,NA,NA,NA,NA,0.1851,0.1103,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,1,CZ.2002
CZ,Czech Republic,2002,2002-06-14,1998-06-19,CZ-2002-06,CZ-1998-06,487,27,504,Spidla,0,0,NA,443,Zeman,0,1,NA,0,0,82320,82320,3,A,Czech Social Democratic Party,CSSD,soc social democratic,soc,0.302,0.3231,789,NA,NA,NA,soc,NA,NA,NA,0.302,0.3231,NA,NA,NA,NA,NA,NA,0.302,0.3231,2,2,1,1,0,1,1,0,Main Government,Main Government,1,1,1,CZ.2002
CZ,Czech Republic,2002,2002-06-14,1998-06-19,CZ-2002-06,CZ-1998-06,487,27,504,Spidla,0,0,NA,443,Zeman,0,1,NA,0,0,82413,82413,22,B,Civic Democratic Party,ODS,con conservative,mrp,0.2447,0.2774,829,NA,NA,NA,mrp,NA,NA,NA,0.2447,0.2774,NA,NA,NA,NA,NA,NA,0.2447,0.2774,2,2,0,0,0,0,0,1,Opposition,Opposition,0,0,1,CZ.2002
CZ,Czech Republic,2002,2002-06-14,1998-06-19,CZ-2002-06,CZ-1998-06,487,27,504,Spidla,0,0,NA,443,Zeman,0,1,NA,0,0,82524,82524,25,D,Christian and Democratic Union - Czech People's Party - Freedom Union - Democratic Union,KDU-CSL-US-DEU,con conservative,mrp,0.142,0.09,1245,NA,NA,NA,mrp,NA,NA,NA,0.1427,0.09,NA,NA,NA,NA,NA,NA,0.1427,0.09,2,NA,1,0,0,0,0,0,Supporting Party,NA,0,NA,1,CZ.2002
CZ,Czech Republic,2006,2006-06-03,2002-06-15,CZ-2006-06,CZ-2002-06,50,487,600,Topolanek I,0,1,NA,15,Paroubek,0,0,NA,0,0,82110,82110,17,E,Green Party,SZ,eco ecologist,eco,0.063,0.0236,196,NA,NA,NA,eco,NA,NA,NA,0.0629,0.0236,NA,NA,NA,NA,NA,NA,0.0629,0.0236,2,NA,0,0,0,NA,NA,NA,Opposition,NA,0,NA,1,CZ.2006
CZ,Czech Republic,2006,2006-06-03,2002-06-15,CZ-2006-06,CZ-2002-06,50,487,600,Topolanek I,0,1,NA,15,Paroubek,0,0,NA,0,0,82220,82220,19,C,Communist Party of Bohemia and Moravia,KSCM,lef socialist or other left,lef,0.1281,0.1851,1173,NA,NA,NA,lef,lef,NA,NA,NA,NA,0.1281,0.1851,NA,NA,NA,NA,0.1281,0.1851,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,1,CZ.2006
CZ,Czech Republic,2006,2006-06-03,2002-06-15,CZ-2006-06,CZ-2002-06,50,487,600,Topolanek I,0,1,NA,15,Paroubek,0,0,NA,0,0,82320,82320,9,B,Czech Social Democratic Party,CSSD,soc social democratic,soc,0.3232,0.302,789,NA,NA,NA,soc,NA,NA,NA,0.3232,0.302,NA,NA,NA,NA,NA,NA,0.3232,0.302,2,2,0,0,0,1,1,0,Opposition,Main Government,0,1,1,CZ.2006
CZ,Czech Republic,2006,2006-06-03,2002-06-15,CZ-2006-06,CZ-2002-06,50,487,600,Topolanek I,0,1,NA,15,Paroubek,0,0,NA,0,0,82413,82413,8,A,Civic Democratic Party,ODS,con conservative,mrp,0.3538,0.2447,829,NA,NA,NA,mrp,NA,NA,NA,0.3538,0.2447,NA,NA,NA,NA,NA,NA,0.3538,0.2447,2,2,1,1,0,0,0,0,Main Government,Opposition,1,0,1,CZ.2006
CZ,Czech Republic,2006,2006-06-03,2002-06-15,CZ-2006-06,CZ-2002-06,50,487,600,Topolanek I,0,1,NA,15,Paroubek,0,0,NA,0,0,82523,82523,23,D,Christian and Democratic Union - Czech People's Party,KDU-CSL,chr christian democrat,mrp,0.0722,0.09,1245,NA,NA,NA,mrp,NA,NA,NA,0.0722,0.1427,NA,NA,NA,NA,NA,NA,0.0722,0.1427,2,2,0,0,0,1,0,0,Opposition,Opposition,0,0,1,CZ.2006
CZ,Czech Republic,2010,2010-05-29,2006-06-03,CZ-2010-05,CZ-2006-06,599,50,708,Necas I,0,0,NA,157,Fischer,1,1,NA,0,0,82220,82220,6,D,Communist Party of Bohemia and Moravia,KSCM,lef socialist or other left,lef,0.1127,0.1281,1173,NA,NA,NA,lef,lef,NA,NA,NA,NA,0.1127,0.1281,NA,NA,NA,NA,0.1127,0.1281,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,CZ.2010
CZ,Czech Republic,2010,2010-05-29,2006-06-03,CZ-2010-05,CZ-2006-06,599,50,708,Necas I,0,0,NA,157,Fischer,1,1,NA,0,0,82320,82320,9,A,Czech Social Democratic Party,CSSD,soc social democratic,soc,0.2208,0.3232,789,NA,NA,NA,soc,NA,NA,NA,0.2208,0.3232,NA,NA,NA,NA,NA,NA,0.2208,0.3232,2,2,0,0,0,0,0,1,Opposition,Opposition,0,0,0,CZ.2010
CZ,Czech Republic,2010,2010-05-29,2006-06-03,CZ-2010-05,CZ-2006-06,599,50,708,Necas I,0,0,NA,157,Fischer,1,1,NA,0,0,82413,82413,26,B,Civic Democratic Party,ODS,con conservative,mrp,0.2022,0.3538,829,NA,NA,NA,mrp,NA,NA,NA,0.2022,0.3538,NA,NA,NA,NA,NA,NA,0.2022,0.3538,2,2,1,1,0,0,0,1,Main Government,Main Government,1,1,0,CZ.2010
CZ,Czech Republic,2010,2010-05-29,2006-06-03,CZ-2010-05,CZ-2006-06,599,50,708,Necas I,0,0,NA,157,Fischer,1,1,NA,0,0,82530,82530,15,C,"Tradition, Responsibility, Prosperity 09",TOP09,chr christian democrat,mrp,0.167,NA,2,NA,NA,NA,mrp,NA,NA,NA,0.167,NA,NA,NA,NA,NA,NA,NA,0.167,NA,2,NA,1,0,0,NA,NA,NA,Junior Partner,NA,0,NA,0,CZ.2010
CZ,Czech Republic,2010,2010-05-29,2006-06-03,CZ-2010-05,CZ-2006-06,599,50,708,Necas I,0,0,NA,157,Fischer,1,1,NA,0,0,82952,82952,4,E,Public Affairs,VV,eth ethnic-regional,eth,0.108,NA,336,NA,NA,NA,lib,NA,NA,NA,0.1088,NA,NA,NA,NA,NA,NA,NA,0.1088,NA,2,NA,1,0,0,NA,NA,NA,Junior Partner,NA,0,NA,0,CZ.2010
CZ,Czech Republic,2013,2013-10-26,2010-05-29,CZ-2013-10,CZ-2010-05,805,599,1072,Sobotka,0,0,NA,1030,Necas II,0,1,NA,0,0,82220,82220,3,C,Communist Party of Bohemia and Moravia,KSCM,lef socialist or other left,lef,0.1491,0.1127,1173,1173,NA,NA,lef,lef,NA,NA,NA,NA,0.1491,0.1127,NA,NA,NA,NA,0.1491,0.1127,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,1,CZ.2013
CZ,Czech Republic,2013,2013-10-26,2010-05-29,CZ-2013-10,CZ-2010-05,805,599,1072,Sobotka,0,0,NA,1030,Necas II,0,1,NA,0,0,82320,82320,1,A,Czech Social Democratic Party,CSSD,soc social democratic,soc,0.2045,0.2208,789,NA,NA,NA,soc,NA,NA,NA,0.2045,0.2208,NA,NA,NA,NA,NA,NA,0.2045,0.2208,2,2,1,1,0,0,0,0,Main Government,Opposition,1,0,1,CZ.2013
CZ,Czech Republic,2013,2013-10-26,2010-05-29,CZ-2013-10,CZ-2010-05,805,599,1072,Sobotka,0,0,NA,1030,Necas II,0,1,NA,0,0,82413,82413,5,NA,Civic Democratic Party,ODS,con conservative,mrp,0.0772,0.2022,829,NA,NA,NA,mrp,NA,NA,NA,0.0772,0.2022,NA,NA,NA,NA,NA,NA,0.0772,0.2022,1,2,0,0,0,1,1,0,Opposition,Main Government,0,1,1,CZ.2013
CZ,Czech Republic,2013,2013-10-26,2010-05-29,CZ-2013-10,CZ-2010-05,805,599,1072,Sobotka,0,0,NA,1030,Necas II,0,1,NA,0,0,82430,82430,2,B,ANO 2011,ANO 2011,lib liberal,lib,0.1866,NA,2263,NA,NA,NA,lib,NA,NA,NA,0.1865,NA,NA,NA,NA,NA,NA,NA,0.1865,NA,2,NA,1,0,0,0,0,0,Opposition,NA,0,NA,1,CZ.2013
CZ,Czech Republic,2013,2013-10-26,2010-05-29,CZ-2013-10,CZ-2010-05,805,599,1072,Sobotka,0,0,NA,1030,Necas II,0,1,NA,0,0,82523,82523,7,G,Christian and Democratic Union - Czech People's Party,KDU-CSL,chr christian democrat,mrp,0.0678,0.0722,1245,NA,NA,NA,mrp,NA,NA,NA,0.0678,0.0439,NA,NA,NA,NA,NA,NA,0.0678,0.0439,2,2,1,0,0,0,0,0,Junior Partner,Opposition,0,0,1,CZ.2013
CZ,Czech Republic,2013,2013-10-26,2010-05-29,CZ-2013-10,CZ-2010-05,805,599,1072,Sobotka,0,0,NA,1030,Necas II,0,1,NA,0,0,82530,82530,4,D,"Tradition, Responsibility, Prosperity 09",TOP09,chr christian democrat,mrp,0.12,0.167,2,NA,NA,NA,mrp,NA,NA,NA,0.1199,0.167,NA,NA,NA,NA,NA,NA,0.1199,0.167,2,2,0,0,0,1,0,0,Opposition,Junior Partner,0,0,1,CZ.2013
CZ,Czech Republic,2013,2013-10-26,2010-05-29,CZ-2013-10,CZ-2010-05,805,599,1072,Sobotka,0,0,NA,1030,Necas II,0,1,NA,0,0,82720,82720,6,F,Tomio Okamura's Dawn of Direct Democracy,Úsvit,nat nationalist,nat,0.0689,NA,2654,NA,NA,NA,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,0,0,Opposition,NA,0,NA,1,CZ.2013
DE,Germany,1976,1976-10-03,1972-11-19,DE-1976-10,DE-1972-11,163,95,459,Schmidt II,0,0,NA,252,Schmidt I,0,0,NA,0,0,41320,41320,1,A,Social Democratic Party of Germany,SPD,soc social democratic,soc,0.432,0.467,558,NA,NA,NA,soc,NA,NA,NA,0.426,0.458,NA,NA,NA,NA,NA,NA,0.426,0.458,2,2,1,1,0,1,1,0,Main Government,Main Government,1,1,0,DE.1976
DE,Germany,1976,1976-10-03,1972-11-19,DE-1976-10,DE-1972-11,163,95,459,Schmidt II,0,0,NA,252,Schmidt I,0,0,NA,0,0,41420,41420,3,C,Free Democratic Party,FDP,lib liberal,lib,0.077,0.081,543,NA,NA,NA,lib,NA,NA,NA,0.079,0.084,NA,NA,NA,NA,NA,NA,0.079,0.084,2,2,1,0,0,1,0,0,Junior Partner,Junior Partner,0,0,0,DE.1976
DE,Germany,1976,1976-10-03,1972-11-19,DE-1976-10,DE-1972-11,163,95,459,Schmidt II,0,0,NA,252,Schmidt I,0,0,NA,0,0,41521,41521,2,B,Christian Democratic Union/Christian Social Union,CDU/CSU,chr christian democrat,mrp,0.388,0.452,808,1727,1180,NA,mrp,mrp,mrp,NA,0.381,0.352,NA,NA,0.106,0.097,NA,NA,0.487,0.449,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,DE.1976
DE,Germany,1976,1976-10-03,1972-11-19,DE-1976-10,DE-1972-11,163,95,459,Schmidt II,0,0,NA,252,Schmidt I,0,0,NA,0,0,NA,941125,4,NA,NPD,NA,nat nationalist,nat,0.003,0.006,1537,NA,NA,NA,nat,NA,NA,NA,0.003,0.006,NA,NA,NA,NA,NA,NA,0.003,0.006,2,NA,NA,NA,NA,NA,NA,NA,Extra-parliamentary,NA,0,NA,0,DE.1976
DE,Germany,1980,1980-10-05,1976-10-03,DE-1980-10,DE-1976-10,547,163,343,Schmidt III,0,0,NA,459,Schmidt II,0,0,NA,0,0,41320,41320,2,B,Social Democratic Party of Germany,SPD,soc social democratic,soc,0.429,0.432,558,NA,NA,NA,soc,NA,NA,NA,0.429,0.426,NA,NA,NA,NA,NA,NA,0.429,0.426,2,2,1,1,0,1,1,0,Main Government,Main Government,1,1,0,DE.1980
DE,Germany,1980,1980-10-05,1976-10-03,DE-1980-10,DE-1976-10,547,163,343,Schmidt III,0,0,NA,459,Schmidt II,0,0,NA,0,0,41420,41420,3,C,Free Democratic Party,FDP,lib liberal,lib,0.106,0.077,543,NA,NA,NA,lib,NA,NA,NA,0.106,0.079,NA,NA,NA,NA,NA,NA,0.106,0.079,2,2,1,0,0,1,0,0,Junior Partner,Junior Partner,0,0,0,DE.1980
DE,Germany,1980,1980-10-05,1976-10-03,DE-1980-10,DE-1976-10,547,163,343,Schmidt III,0,0,NA,459,Schmidt II,0,0,NA,0,0,41521,41521,1,A,Christian Democratic Union/Christian Social Union,CDU/CSU,chr christian democrat,mrp,0.445,0.388,808,1727,1180,NA,mrp,mrp,mrp,NA,0.342,0.381,NA,NA,0.103,0.106,NA,NA,0.445,0.487,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,DE.1980
DE,Germany,1980,1980-10-05,1976-10-03,DE-1980-10,DE-1976-10,547,163,343,Schmidt III,0,0,NA,459,Schmidt II,0,0,NA,0,0,NA,941125,5,NA,NPD,NA,nat nationalist,nat,0.002,0.003,1537,NA,NA,NA,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,0,NA,NA,0,Extra-parliamentary,Extra-parliamentary,0,0,0,DE.1980
DE,Germany,1983,1983-03-06,1980-10-05,DE-1983-03,DE-1980-10,484,547,346,Kohl II,0,0,NA,642,Kohl I,0,0,NA,0,0,41111,41113,4,D,The Greens,NA,eco ecologist,eco,0.056,0.015,772,NA,NA,NA,eco,NA,NA,NA,0.056,0.015,NA,NA,NA,NA,NA,NA,0.056,0.015,1,NA,0,0,0,NA,NA,NA,Opposition,NA,0,NA,0,DE.1983
DE,Germany,1983,1983-03-06,1980-10-05,DE-1983-03,DE-1980-10,484,547,346,Kohl II,0,0,NA,642,Kohl I,0,0,NA,0,0,41320,41320,2,B,Social Democratic Party of Germany,SPD,soc social democratic,soc,0.389,0.429,558,NA,NA,NA,soc,NA,NA,NA,0.382,0.429,NA,NA,NA,NA,NA,NA,0.382,0.429,2,2,0,0,0,0,0,0,Opposition,Main Government,0,1,0,DE.1983
DE,Germany,1983,1983-03-06,1980-10-05,DE-1983-03,DE-1980-10,484,547,346,Kohl II,0,0,NA,642,Kohl I,0,0,NA,0,0,41420,41420,3,C,Free Democratic Party,FDP,lib liberal,lib,0.067,0.106,543,NA,NA,NA,lib,NA,NA,NA,0.07,0.106,NA,NA,NA,NA,NA,NA,0.07,0.106,2,2,1,0,0,1,0,0,Junior Partner,Junior Partner,0,0,0,DE.1983
DE,Germany,1983,1983-03-06,1980-10-05,DE-1983-03,DE-1980-10,484,547,346,Kohl II,0,0,NA,642,Kohl I,0,0,NA,0,0,41521,41521,1,A,Christian Democratic Union/Christian Social Union,CDU/CSU,chr christian democrat,mrp,0.389,0.445,808,1727,1180,NA,mrp,mrp,mrp,NA,0.382,0.342,NA,NA,0.106,0.103,NA,NA,0.488,0.445,2,2,1,1,0,1,1,0,Main Government,Opposition,1,0,0,DE.1983
DE,Germany,1983,1983-03-06,1980-10-05,DE-1983-03,DE-1980-10,484,547,346,Kohl II,0,0,NA,642,Kohl I,0,0,NA,0,0,NA,941125,5,NA,NPD,NA,nat nationalist,nat,0.002,0.002,1537,NA,NA,NA,nat,NA,NA,NA,0.002,0.003,NA,NA,NA,NA,NA,NA,0.002,0.003,2,2,NA,NA,0,NA,NA,0,Extra-parliamentary,Extra-parliamentary,0,0,0,DE.1983
DE,Germany,1987,1987-01-25,1983-03-06,DE-1987-01,DE-1983-03,588,484,286,Kohl III,0,0,NA,346,Kohl II,0,0,NA,0,0,41111,41113,4,D,The Greens,NA,eco ecologist,eco,0.085,0.056,772,NA,NA,NA,eco,NA,NA,NA,0.083,0.056,NA,NA,NA,NA,NA,NA,0.083,0.056,1,1,0,0,0,0,0,0,Opposition,Opposition,0,0,0,DE.1987
DE,Germany,1987,1987-01-25,1983-03-06,DE-1987-01,DE-1983-03,588,484,286,Kohl III,0,0,NA,346,Kohl II,0,0,NA,0,0,41320,41320,2,B,Social Democratic Party of Germany,SPD,soc social democratic,soc,0.372,0.389,558,NA,NA,NA,soc,NA,NA,NA,0.372,0.382,NA,NA,NA,NA,NA,NA,0.372,0.382,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,DE.1987
DE,Germany,1987,1987-01-25,1983-03-06,DE-1987-01,DE-1983-03,588,484,286,Kohl III,0,0,NA,346,Kohl II,0,0,NA,0,0,41420,41420,3,C,Free Democratic Party,FDP,lib liberal,lib,0.092,0.067,543,NA,NA,NA,lib,NA,NA,NA,0.091,0.07,NA,NA,NA,NA,NA,NA,0.091,0.07,2,2,1,0,0,1,0,0,Junior Partner,Junior Partner,0,0,0,DE.1987
DE,Germany,1987,1987-01-25,1983-03-06,DE-1987-01,DE-1983-03,588,484,286,Kohl III,0,0,NA,346,Kohl II,0,0,NA,0,0,41521,41521,1,A,Christian Democratic Union/Christian Social Union,CDU/CSU,chr christian democrat,mrp,0.45,0.389,808,1727,1180,NA,mrp,mrp,mrp,NA,0.345,0.382,NA,NA,0.098,0.106,NA,NA,0.443,0.488,2,2,1,1,0,1,1,0,Main Government,Main Government,1,1,0,DE.1987
DE,Germany,1987,1987-01-25,1983-03-06,DE-1987-01,DE-1983-03,588,484,286,Kohl III,0,0,NA,346,Kohl II,0,0,NA,0,0,NA,941125,5,E,NPD,NA,nat nationalist,nat,0.006,0.002,1537,NA,NA,NA,nat,NA,NA,NA,0.006,0.002,NA,NA,NA,NA,NA,NA,0.006,0.002,2,2,NA,NA,0,NA,NA,0,Extra-parliamentary,Extra-parliamentary,0,0,0,DE.1987
DE,Germany,1990,1990-12-02,1987-01-25,DE-1990-12,DE-1987-01,445,588,862,Kohl IV,0,0,NA,286,Kohl III,0,0,NA,0,0,41112,41113,4,D,The Greens,Greens/90,eco ecologist,eco,0.012,0.085,255,NA,NA,NA,eco,NA,NA,NA,0.012,NA,NA,NA,NA,NA,NA,NA,0.012,NA,1,1,0,0,0,NA,NA,0,Opposition,Opposition,0,0,0,DE.1990
DE,Germany,1990,1990-12-02,1987-01-25,DE-1990-12,DE-1987-01,445,588,862,Kohl IV,0,0,NA,286,Kohl III,0,0,NA,0,0,41221,41223,6,F,Party of Democratic Socialism,PDS,lef socialist or other left,lef,0.026,NA,791,NA,NA,NA,lef,NA,NA,NA,0.024,NA,NA,NA,NA,NA,NA,NA,0.024,NA,2,NA,0,0,0,NA,NA,NA,Opposition,NA,0,NA,0,DE.1990
DE,Germany,1990,1990-12-02,1987-01-25,DE-1990-12,DE-1987-01,445,588,862,Kohl IV,0,0,NA,286,Kohl III,0,0,NA,0,0,41320,41320,2,B,Social Democratic Party of Germany,SPD,soc social democratic,soc,0.335,0.372,558,NA,NA,NA,soc,NA,NA,NA,0.335,0.372,NA,NA,NA,NA,NA,NA,0.335,0.372,2,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,DE.1990
DE,Germany,1990,1990-12-02,1987-01-25,DE-1990-12,DE-1987-01,445,588,862,Kohl IV,0,0,NA,286,Kohl III,0,0,NA,0,0,41420,41420,3,C,Free Democratic Party,FDP,lib liberal,lib,0.11,0.092,543,NA,NA,NA,lib,NA,NA,NA,0.111,0.091,NA,NA,NA,NA,NA,NA,0.111,0.091,2,2,1,0,0,1,0,0,Junior Partner,Junior Partner,0,0,0,DE.1990
DE,Germany,1990,1990-12-02,1987-01-25,DE-1990-12,DE-1987-01,445,588,862,Kohl IV,0,0,NA,286,Kohl III,0,0,NA,0,0,41521,41521,1,A,Christian Democratic Union/Christian Social Union,CDU/CSU,chr christian democrat,mrp,0.438,0.45,808,1727,1180,NA,mrp,mrp,mrp,NA,0.367,0.345,NA,NA,0.071,0.098,NA,NA,0.438,0.443,2,2,1,1,0,1,1,0,Main Government,Main Government,1,1,0,DE.1990
DE,Germany,1990,1990-12-02,1987-01-25,DE-1990-12,DE-1987-01,445,588,862,Kohl IV,0,0,NA,286,Kohl III,0,0,NA,0,0,NA,941131,5,E,The Republicans,NA,nat nationalist,nat,0.021,0.031,524,NA,NA,NA,nat,NA,NA,NA,0.021,NA,NA,NA,NA,NA,NA,NA,0.021,NA,2,NA,NA,NA,0,NA,NA,NA,Extra-parliamentary,NA,0,NA,0,DE.1990
DE,Germany,1994,1994-10-16,1990-12-02,DE-1994-10,DE-1990-12,595,445,778,Kohl V,0,0,NA,862,Kohl IV,0,0,NA,0,0,41113,41113,4,D,Greens/Alliance'90,90/Greens,eco ecologist,eco,0.073,0.012,772,NA,NA,NA,eco,NA,NA,NA,0.073,0.038,NA,NA,NA,NA,NA,NA,0.073,0.038,2,1,0,0,0,NA,NA,0,Opposition,Opposition,0,0,0,DE.1994
DE,Germany,1994,1994-10-16,1990-12-02,DE-1994-10,DE-1990-12,595,445,778,Kohl V,0,0,NA,862,Kohl IV,0,0,NA,0,0,41221,41223,5,E,Party of Democratic Socialism,PDS,lef socialist or other left,lef,0.045,0.026,791,NA,NA,NA,lef,NA,NA,NA,0.044,0.024,NA,NA,NA,NA,NA,NA,0.044,0.024,3,2,0,0,0,0,0,0,Opposition,Opposition,0,0,0,DE.1994
